                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     97,                 1.6421,                0.84733,                0.86054,                0.80343,                0.73627,                 0.8179,                0.42023,                 1.5501,                0.84947,                0.82201,              0.0097313,              0.0097313,              0.0097313
                     98,                 1.6426,                0.83748,                0.85877,                  0.813,                 0.7374,                0.82246,                0.42686,                 1.5337,                0.82856,                 0.8207,              0.0097285,              0.0097285,              0.0097285
                     99,                  1.617,                0.82356,                0.86067,                0.81161,                0.72879,                0.81596,                0.41254,                 1.5994,                0.86175,                0.82635,              0.0097256,              0.0097256,              0.0097256
                    100,                 1.6508,                0.84491,                0.86179,                0.81383,                0.73481,                0.82221,                0.42555,                 1.5434,                0.85078,                0.82165,              0.0097228,              0.0097228,              0.0097228
                    101,                 1.6013,                0.81447,                0.85696,                0.81154,                0.73355,                0.82109,                 0.4207,                 1.5716,                0.84311,                0.82348,                0.00972,                0.00972,                0.00972
                    102,                 1.6245,                0.83281,                 0.8641,                0.81352,                0.73494,                0.82216,                0.42659,                 1.5492,                0.84311,                 0.8214,              0.0097171,              0.0097171,              0.0097171
                    103,                 1.6327,                0.83919,                0.86032,                0.81658,                0.73375,                0.82185,                0.42723,                 1.5537,                0.83253,                0.82217,              0.0097143,              0.0097143,              0.0097143
                    104,                 1.6034,                0.82795,                0.86074,                0.81352,                0.73588,                0.82143,                0.42033,                 1.5885,                0.85927,                0.82524,              0.0097115,              0.0097115,              0.0097115
                    105,                 1.6272,                 0.8329,                0.86271,                0.81591,                0.74138,                0.82782,                0.43557,                  1.518,                0.82322,                0.81834,              0.0097087,              0.0097087,              0.0097087
                    106,                 1.6383,                0.83523,                0.86387,                 0.8168,                0.74104,                 0.8277,                0.43638,                 1.5109,                0.82572,                0.81816,              0.0097058,              0.0097058,              0.0097058
                    107,                 1.6303,                0.82802,                0.86225,                 0.8183,                0.74203,                0.82919,                0.43822,                 1.5024,                0.82251,                 0.8174,               0.009703,               0.009703,               0.009703
                    108,                 1.6182,                0.83309,                0.86251,                0.81253,                0.73399,                 0.8225,                0.42373,                 1.5599,                0.83168,                0.82293,              0.0097002,              0.0097002,              0.0097002
                    109,                 1.6162,                0.82187,                0.85962,                0.81777,                0.73855,                0.82656,                0.42903,                 1.5413,                0.80519,                0.82118,              0.0096973,              0.0096973,              0.0096973
                    110,                 1.6394,                0.83466,                0.86092,                0.81766,                0.74015,                0.82725,                0.43158,                 1.5245,                0.80576,                0.81995,              0.0096945,              0.0096945,              0.0096945
                    111,                 1.6238,                0.82358,                0.85799,                0.81346,                0.74143,                0.82523,                0.42731,                 1.5448,                0.81348,                0.82139,              0.0096917,              0.0096917,              0.0096917
                    112,                 1.6021,                 0.8153,                0.85882,                0.81924,                0.74177,                0.82897,                0.43289,                 1.5175,                0.79784,                 0.8191,              0.0096889,              0.0096889,              0.0096889
                    113,                  1.624,                0.82913,                0.85883,                0.82182,                 0.7392,                 0.8285,                0.42989,                 1.5306,                0.80244,                0.81989,               0.009686,               0.009686,               0.009686
                    114,                 1.6075,                0.81487,                0.85878,                0.82243,                0.74028,                0.82896,                0.43084,                 1.5271,                0.79145,                0.81929,              0.0096832,              0.0096832,              0.0096832
                    115,                 1.6231,                0.82224,                0.85685,                0.81919,                0.73844,                0.82484,                0.42335,                  1.552,                0.81399,                0.82132,              0.0096804,              0.0096804,              0.0096804
                    116,                 1.6197,                0.82953,                0.86041,                 0.8208,                0.73939,                0.82673,                0.42646,                 1.5364,                0.81278,                0.81994,              0.0096775,              0.0096775,              0.0096775
                    117,                 1.6062,                0.81689,                0.85644,                 0.8175,                0.73926,                 0.8257,                0.42718,                 1.5305,                0.81258,                0.81928,              0.0096747,              0.0096747,              0.0096747
                    118,                 1.6315,                0.82476,                0.85746,                0.81557,                0.73889,                0.82537,                0.42767,                 1.5247,                 0.8055,                 0.8187,              0.0096719,              0.0096719,              0.0096719
                    119,                 1.6083,                0.81622,                0.85727,                0.81697,                  0.742,                0.82762,                 0.4307,                  1.522,                0.79722,                0.81837,              0.0096691,              0.0096691,              0.0096691
