                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    114,                 1.2966,                0.69022,                0.95644,                  0.939,                0.91328,                0.94612,                0.42735,                  1.757,                0.71642,                 1.0725,              0.0088813,              0.0088813,              0.0088813
                    115,                 1.2999,                0.70405,                0.97158,                0.95972,                0.93014,                0.96703,                0.59914,                  1.293,                0.73179,                0.96775,              0.0088714,              0.0088714,              0.0088714
                    116,                 1.2732,                0.72353,                0.92464,                0.96367,                0.93913,                0.97484,                0.60287,                 1.2926,                0.62544,                0.95824,              0.0088615,              0.0088615,              0.0088615
                    117,                 1.2197,                0.66318,                0.93315,                0.97734,                0.93876,                0.97986,                0.65031,                 1.1722,                0.59558,                 0.9518,              0.0088516,              0.0088516,              0.0088516
                    118,                 1.2111,                0.71515,                0.93271,                0.95971,                0.94641,                0.97734,                0.63502,                 1.1605,                0.60116,                0.92556,              0.0088417,              0.0088417,              0.0088417
                    119,                 1.2723,                0.67016,                0.96599,                 0.9673,                0.94258,                0.97851,                0.63275,                 1.2221,                 0.6078,                0.95382,              0.0088318,              0.0088318,              0.0088318
                    120,                 1.1596,                0.64922,                0.93071,                0.97239,                0.94359,                 0.9802,                0.66013,                  1.107,                0.58001,                0.91403,              0.0088219,              0.0088219,              0.0088219
                    121,                 1.1328,                0.75347,                0.87565,                0.96832,                0.93598,                0.97455,                0.63819,                 1.1679,                0.64641,                0.93131,               0.008812,               0.008812,               0.008812
                    122,                 1.1499,                0.69049,                0.87283,                0.97394,                0.94258,                0.97774,                 0.6291,                 1.1795,                 0.6167,                 0.9546,              0.0088021,              0.0088021,              0.0088021
                    123,                 1.1917,                0.66264,                0.92997,                0.94989,                0.94326,                0.97445,                0.58495,                 1.3563,                0.64382,                0.97763,              0.0087922,              0.0087922,              0.0087922
                    124,                 1.2566,                0.65143,                0.98338,                 0.9121,                0.83411,                0.91276,                 0.5303,                 1.4434,                  0.969,                 1.0013,              0.0087823,              0.0087823,              0.0087823
                    125,                 1.2404,                0.68636,                0.93855,                0.97827,                0.92823,                  0.976,                0.53903,                 1.4523,                0.64895,                0.98804,              0.0087724,              0.0087724,              0.0087724
                    126,                 1.2949,                0.68092,                0.94917,                0.94961,                0.92919,                0.97186,                0.59354,                 1.2825,                0.65839,                0.96395,              0.0087625,              0.0087625,              0.0087625
                    127,                 1.2401,                0.64167,                0.92918,                0.94643,                 0.9378,                0.96923,                0.56419,                 1.4476,                0.67628,                0.98597,              0.0087526,              0.0087526,              0.0087526
                    128,                 1.1954,                 0.6531,                0.96053,                0.92373,                0.89239,                0.94743,                  0.467,                  1.722,                 0.8222,                 1.0828,              0.0087427,              0.0087427,              0.0087427
                    129,                 1.1711,                 0.6384,                0.91359,                0.96855,                0.94291,                0.98105,                0.64427,                 1.1177,                0.57273,                0.93283,              0.0087328,              0.0087328,              0.0087328
                    130,                 1.1971,                0.64254,                0.93429,                0.96108,                0.94545,                0.97906,                0.62506,                 1.2689,                0.60888,                0.95352,              0.0087229,              0.0087229,              0.0087229
                    131,                 1.2054,                0.62572,                 0.9412,                0.97886,                0.95024,                0.98746,                0.64896,                 1.1244,                0.57528,                0.93486,               0.008713,               0.008713,               0.008713
                    132,                 1.2086,                 0.6481,                0.94275,                0.95514,                0.95981,                0.98023,                0.65278,                 1.1309,                0.58597,                0.92924,              0.0087031,              0.0087031,              0.0087031
                    133,                 1.2182,                0.64463,                0.92184,                0.97711,                 0.8986,                0.95364,                0.65608,                 1.1018,                 0.7575,                0.92353,              0.0086932,              0.0086932,              0.0086932
                    134,                 1.1319,                0.62063,                0.92702,                 0.9768,                 0.9378,                0.97008,                0.66542,                  1.051,                0.66877,                0.89909,              0.0086833,              0.0086833,              0.0086833
                    135,                 1.2237,                0.67723,                0.94003,                0.93639,                0.84306,                0.92167,                0.44384,                 1.7583,                 1.0111,                 1.1038,              0.0086734,              0.0086734,              0.0086734
                    136,                  1.214,                0.63438,                0.94431,                0.96241,                0.93112,                0.97535,                0.63024,                 1.2688,                0.62269,                0.97419,              0.0086635,              0.0086635,              0.0086635
                    137,                 1.4488,                0.78914,                 1.0113,                0.94699,                0.94067,                 0.9722,                0.63501,                 1.0996,                0.69718,                0.91203,              0.0086536,              0.0086536,              0.0086536
                    138,                 1.1632,                0.62769,                0.91724,                0.96572,                0.93589,                0.97526,                0.66266,                 1.0616,                0.64851,                0.90694,              0.0086437,              0.0086437,              0.0086437
                    139,                 1.1725,                0.63103,                0.93377,                0.96659,                0.91866,                0.97485,                0.65224,                 1.1128,                0.66027,                0.91498,              0.0086338,              0.0086338,              0.0086338
                    140,                 1.1925,                0.63351,                0.93242,                0.96014,                0.94067,                0.97663,                0.66395,                  1.147,                0.67303,                0.92423,              0.0086239,              0.0086239,              0.0086239
                    141,                 1.2961,                0.66329,                0.93079,                0.97477,                0.96118,                0.98697,                0.69111,                 1.0361,                 0.5703,                0.91433,               0.008614,               0.008614,               0.008614
                    142,                 1.0996,                0.59485,                0.90784,                0.96179,                0.95789,                0.98652,                0.68647,                 1.0951,                0.56083,                0.92459,              0.0086041,              0.0086041,              0.0086041
                    143,                 1.1562,                0.63455,                0.91714,                0.96029,                0.92536,                0.97065,                0.57628,                 1.4424,                0.73815,                0.99191,              0.0085942,              0.0085942,              0.0085942
