                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    152,                 1.6265,                0.82483,                0.86009,                 0.8277,                0.74369,                0.82356,                0.38823,                 1.7355,                0.77988,                0.88782,              0.0097525,              0.0097525,              0.0097525
                    153,                 1.6242,                0.82897,                0.86108,                0.83324,                0.74134,                0.82645,                0.39197,                 1.7316,                0.78524,                0.88943,              0.0097509,              0.0097509,              0.0097509
                    154,                  1.629,                0.82093,                0.86161,                0.82508,                0.73754,                0.82026,                0.38749,                 1.7581,                0.79572,                0.88954,              0.0097492,              0.0097492,              0.0097492
                    155,                 1.5991,                0.81345,                0.86321,                 0.8305,                0.74847,                0.83303,                0.41859,                 1.6753,                0.77011,                 0.8827,              0.0097476,              0.0097476,              0.0097476
                    156,                  1.631,                0.83204,                 0.8682,                0.83962,                0.75498,                 0.8354,                0.40459,                 1.6937,                0.77029,                0.88276,              0.0097459,              0.0097459,              0.0097459
                    157,                 1.6273,                0.82371,                 0.8654,                  0.827,                0.72304,                0.81179,                0.36889,                 1.8341,                0.82991,                0.90306,              0.0097442,              0.0097442,              0.0097442
                    158,                 1.6278,                0.82383,                0.86469,                0.81548,                0.72834,                0.80975,                0.36656,                 1.8371,                0.82716,                0.90088,              0.0097426,              0.0097426,              0.0097426
                    159,                 1.6253,                0.81932,                0.86132,                0.80312,                0.70958,                0.79009,                0.33964,                 1.9331,                0.86617,                0.91422,              0.0097409,              0.0097409,              0.0097409
                    160,                 1.6365,                  0.824,                0.86015,                0.81101,                0.71721,                0.79851,                0.34658,                 1.9165,                0.84934,                0.91152,              0.0097393,              0.0097393,              0.0097393
                    161,                 1.6458,                0.82453,                0.86646,                0.84536,                0.75897,                0.84429,                0.42128,                 1.6624,                0.75425,                0.87944,              0.0097377,              0.0097377,              0.0097377
                    162,                 1.6181,                 0.8265,                 0.8619,                0.81275,                0.71821,                0.80364,                0.34859,                 1.9199,                0.84737,                0.91653,               0.009736,               0.009736,               0.009736
                    163,                 1.6119,                0.82705,                0.86104,                0.82441,                0.72539,                0.81445,                0.37451,                 1.7933,                 0.8131,                 0.8964,              0.0097343,              0.0097343,              0.0097343
                    164,                  1.622,                0.81315,                0.86233,                0.83325,                0.75583,                0.83308,                0.40383,                 1.6985,                0.76061,                0.88286,              0.0097327,              0.0097327,              0.0097327
                    165,                 1.6189,                0.82441,                0.86402,                0.83003,                0.74698,                0.82702,                 0.3892,                 1.7589,                0.78712,                0.89356,               0.009731,               0.009731,               0.009731
                    166,                 1.5942,                0.80254,                0.86001,                0.83121,                0.74226,                0.82642,                 0.4017,                 1.7143,                0.78174,                0.88751,              0.0097294,              0.0097294,              0.0097294
                    167,                 1.6034,                0.80253,                0.86219,                0.83452,                0.75341,                0.83434,                0.41141,                 1.7094,                0.76715,                0.88595,              0.0097278,              0.0097278,              0.0097278
                    168,                 1.5936,                0.80445,                 0.8571,                0.83768,                0.76717,                0.84416,                0.42113,                  1.646,                0.74261,                 0.8745,              0.0097261,              0.0097261,              0.0097261
                    169,                 1.6214,                0.81433,                0.86333,                 0.8306,                0.75415,                0.83276,                0.39488,                 1.7582,                0.77333,                0.88867,              0.0097245,              0.0097245,              0.0097245
                    170,                 1.5809,                0.79089,                0.86456,                0.83912,                0.76089,                 0.8402,                0.42088,                  1.668,                0.74851,                0.88017,              0.0097228,              0.0097228,              0.0097228
                    171,                   1.61,                0.80953,                0.86347,                0.84477,                0.76295,                0.84434,                 0.4247,                 1.6542,                0.73927,                0.87626,              0.0097211,              0.0097211,              0.0097211
